"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
1.653220688E1;7.872296870E-2;-1.153713688E-1;1.171490252E-1
1.653714182E1;1.074850857E-1;-1.025882065E-1;1.299321949E-1
1.654206724E1;1.213335097E-1;-9.087030590E-2;1.405848265E-1
1.654699271E1;1.277250946E-1;-8.447872102E-2;1.523027271E-1
1.655191818E1;1.266598254E-1;-8.767451346E-2;1.576290429E-1
1.655684359E1;1.192029789E-1;-9.832715243E-2;1.597595811E-1
1.656176906E1;1.149419323E-1;-1.164366305E-1;1.618901044E-1
1.656672771E1;1.128114015E-1;-1.409377009E-1;1.661511511E-1
1.657165312E1;1.074850857E-1;-1.675692946E-1;1.661511511E-1
1.657657859E1;1.000282466E-1;-1.984619349E-1;1.661511511E-1
1.658150401E1;9.470192343E-2;-2.304198295E-1;1.629553586E-1
1.658642948E1;8.831033856E-2;-2.591819167E-1;1.597595811E-1
1.659135495E1;8.191876113E-2;-2.890093029E-1;1.544332504E-1
1.659624338E1;7.765770704E-2;-3.167061806E-1;1.491069347E-1
1.660116880E1;7.233139127E-2;-3.358809352E-1;1.405848265E-1
1.660609427E1;6.913559884E-2;-3.475988209E-1;1.331279874E-1
1.661101974E1;6.700507551E-2;-3.539903760E-1;1.299321949E-1
1.661594516E1;6.593981385E-2;-3.571861982E-1;1.267364025E-1
1.662087063E1;6.274402142E-2;-3.571861982E-1;1.235406026E-1
1.662579964E1;5.954822898E-2;-3.539903760E-1;1.246058717E-1
1.663072505E1;5.741770566E-2;-3.454682827E-1;1.246058717E-1
1.663565052E1;5.528717488E-2;-3.305546045E-1;1.256711334E-1
1.664057599E1;5.635243654E-2;-3.092493415E-1;1.267364025E-1
1.664550141E1;6.061349064E-2;-2.890093029E-1;1.288669258E-1
1.665042688E1;6.487454474E-2;-2.645082474E-1;1.320627183E-1
1.665535229E1;6.700507551E-2;-2.400072068E-1;1.320627183E-1
1.666027771E1;6.593981385E-2;-2.165714055E-1;1.288669258E-1
1.666520318E1;7.233139127E-2;-1.952661425E-1;1.267364025E-1
1.667012865E1;7.659244537E-2;-1.771566421E-1;1.203448102E-1
1.667505406E1;7.552718371E-2;-1.590471715E-1;1.150184944E-1
1.667997953E1;7.020086050E-2;-1.420029551E-1;1.043658629E-1
1.668489995E1;6.167875230E-2;-1.260239929E-1;9.264796227E-2
1.668982536E1;4.783033580E-2;-1.079145223E-1;8.412585407E-2
1.669475083E1;4.037348926E-2;-9.406609088E-2;7.666900754E-2
1.669967630E1;3.824295849E-2;-8.341345936E-2;7.027743012E-2
1.670460172E1;4.676506668E-2;-7.808714360E-2;6.388584524E-2
1.670952719E1;5.422191322E-2;-7.382608950E-2;5.536374450E-2
1.671445307E1;6.167875230E-2;-7.489135116E-2;4.471110553E-2
1.671937849E1;6.700507551E-2;-8.021767437E-2;3.299320862E-2
1.672430396E1;5.954822898E-2;-8.767451346E-2;2.447109856E-2
1.672922943E1;4.889559746E-2;-9.619662911E-2;1.168793812E-2
1.673415484E1;3.504716605E-2;-1.025882065E-1;-3.225751221E-3
1.673908031E1;2.439453453E-2;-1.025882065E-1;-1.707417704E-2
1.674400568E1;1.693768986E-2;-1.036534682E-1;-3.092260472E-2
1.674893109E1;1.587242633E-2;-9.939241409E-2;-4.477102682E-2
1.675385646E1;1.906821690E-2;-9.619662911E-2;-5.648892745E-2
1.675878188E1;2.652506158E-2;-9.300082922E-2;-6.714156270E-2
1.676370729E1;2.972085029E-2;-8.980504423E-2;-7.672893256E-2
1.676863266E1;3.078611381E-2;-8.447872102E-2;-8.312051743E-2
1.677355776E1;2.865558863E-2;-7.702188194E-2;-8.418578655E-2
1.677848318E1;2.652506158E-2;-7.595662028E-2;-8.418578655E-2
1.678340854E1;2.545979805E-2;-7.063030452E-2;-8.098998666E-2
1.678833396E1;2.652506158E-2;-6.636924297E-2;-7.779420167E-2
1.679325938E1;3.078611381E-2;-5.997766554E-2;-6.820683181E-2
1.679818474E1;3.504716605E-2;-5.252082273E-2;-6.181524321E-2
1.680311089E1;3.930822015E-2;-4.825976491E-2;-5.116260797E-2
1.680803625E1;4.463453591E-2;-4.612923786E-2;-4.050997645E-2
1.681296167E1;4.463453591E-2;-4.719450325E-2;-2.985733934E-2
1.681788708E1;4.037348926E-2;-5.039029568E-2;-1.920470409E-2
1.682281250E1;3.185138106E-2;-5.252082273E-2;-9.617332369E-3
1.682773792E1;2.439453453E-2;-5.678187311E-2;4.231093451E-3
1.683270120E1;1.800295338E-2;-5.784713849E-2;1.807951741E-2
1.683762661E1;1.587242633E-2;-5.571661144E-2;2.979741432E-2
1.684255198E1;1.906821690E-2;-5.145555735E-2;4.577637091E-2
1.684747740E1;2.439453453E-2;-4.506397620E-2;5.962479487E-2
1.685240276E1;3.398190439E-2;-3.867239505E-2;7.240795344E-2
1.685732818E1;3.824295849E-2;-3.228081390E-2;8.199532330E-2
1.686221552E1;3.930822015E-2;-2.482396923E-2;9.371322393E-2
1.686714094E1;4.037348926E-2;-1.204080693E-2;1.033006012E-1
1.687206630E1;3.930822015E-2;-3.229080176E-4;1.096921787E-1
1.687699172E1;4.569980502E-2;1.246025413E-2;1.139532328E-1
1.688191714E1;5.422191322E-2;1.778656989E-2;1.182142869E-1
1.688684250E1;6.274402142E-2;1.778656989E-2;1.214100718E-1
1.689176870E1;6.593981385E-2;1.672130823E-2;1.256711334E-1
1.689669411E1;5.848296732E-2;1.991709881E-2;1.288669258E-1
1.690161948E1;4.889559746E-2;2.524341457E-2;1.341932416E-1
1.690654490E1;4.037348926E-2;2.950447053E-2;1.395195723E-1
1.691147031E1;4.037348926E-2;3.270025924E-2;1.416500956E-1
1.691639568E1;4.356927425E-2;3.696131334E-2;1.469763964E-1
1.692132651E1;4.783033580E-2;4.441815987E-2;1.501722038E-1
1.692625193E1;5.102612078E-2;5.720131844E-2;1.501722038E-1
1.693117729E1;5.422191322E-2;7.424553484E-2;1.523027271E-1
1.693610271E1;5.422191322E-2;8.915922791E-2;1.586943120E-1
1.694102813E1;5.741770566E-2;1.008771285E-1;1.597595811E-1
1.694595349E1;5.635243654E-2;1.083339676E-1;1.608248353E-1
1.695087880E1;4.996085912E-2;1.083339676E-1;1.597595811E-1
1.695580422E1;3.504716605E-2;1.062034443E-1;1.554985195E-1
1.696072958E1;1.267663576E-2;9.981185943E-2;1.512374580E-1
1.696565500E1;9.587369859E-4;9.768133610E-2;1.459111422E-1
1.697058042E1;9.587369859E-4;1.040729135E-1;1.373890340E-1
1.697550578E1;9.480845183E-3;1.115297601E-1;1.299321949E-1
1.698043088E1;2.652506158E-2;1.147255450E-1;1.214100718E-1
1.698535630E1;3.930822015E-2;1.125950217E-1;1.128879711E-1
1.699028167E1;4.996085912E-2;1.051381826E-1;1.128879711E-1
1.699520708E1;8.085349947E-2;9.661607444E-2;1.011700705E-1
1.700013250E1;1.277250946E-1;8.383290470E-2;6.175532192E-2
1.700505786E1;1.788577288E-1;6.465816498E-2;2.234057151E-2
1.701000469E1;2.246640772E-1;2.843920887E-2;-9.617332369E-3
1.701493010E1;2.598177791E-1;-2.162817866E-2;-4.370576516E-2
1.701985547E1;2.789925039E-1;-8.341345936E-2;-8.631630987E-2
1.702478089E1;2.768619955E-1;-1.473292857E-1;-1.225352660E-1
1.702970630E1;2.747314572E-1;-2.208324522E-1;-1.534279138E-1
1.703463172E1;2.726009488E-1;-3.060535192E-1;-1.853858083E-1
1.703953141E1;2.800577879E-1;-3.955356777E-1;-2.248005569E-1
1.704445682E1;2.960367501E-1;-4.892788529E-1;-2.684763670E-1
1.704938219E1;3.109504282E-1;-5.904788971E-1;-3.100216389E-1
1.705430760E1;3.226683140E-1;-6.916789412E-1;-3.473058641E-1
1.705923302E1;3.226683140E-1;-7.907484174E-1;-3.771332204E-1
1.706415844E1;3.066893816E-1;-8.855568767E-1;-4.005690217E-1
1.706910302E1;2.896451652E-1;-9.761042595E-1;-4.218743145E-1
1.707402844E1;2.821883261E-1;-1.059194803E0;-4.335922301E-1
1.707895380E1;2.853841186E-1;-1.140154839E0;-4.421143234E-1
1.708387922E1;3.056240976E-1;-1.213658094E0;-4.485058784E-1
1.708880464E1;3.365167379E-1;-1.278639078E0;-4.506364465E-1
1.709373000E1;3.652788699E-1;-1.328706503E0;-4.474406242E-1
1.709861531E1;3.961715102E-1;-1.369186521E0;-4.431795776E-1
1.710354073E1;4.228031039E-1;-1.400079250E0;-4.389185011E-1
1.710846609E1;4.473041594E-1;-1.421384335E0;-4.335922301E-1
1.711339151E1;4.728704691E-1;-1.437363386E0;-4.282658994E-1
1.711831693E1;4.984368086E-1;-1.449081302E0;-4.218743145E-1
1.712324234E1;5.261336565E-1;-1.454407573E0;-4.165479839E-1
1.712819802E1;5.506346822E-1;-1.455472827E0;-4.101563990E-1
1.713312344E1;5.772662759E-1;-1.454407573E0;-4.069606364E-1
1.713804880E1;6.007021070E-1;-1.453342319E0;-4.080258608E-1
1.714297422E1;6.220073700E-1;-1.459733844E0;-4.112216830E-1
1.714789964E1;6.358558536E-1;-1.470386624E0;-4.176132381E-1
1.715282500E1;6.433126926E-1;-1.482104421E0;-4.282658994E-1
1.715773510E1;6.443779469E-1;-1.491691828E0;-4.389185011E-1
1.716266052E1;6.379863024E-1;-1.504474998E0;-4.517016709E-1
1.716758594E1;6.262684464E-1;-1.514062405E0;-4.666153789E-1
1.717251130E1;6.198768020E-1;-1.523649693E0;-4.815290868E-1
1.717743672E1;6.241379380E-1;-1.533236980E0;-4.943121970E-1
1.718236214E1;6.379863024E-1;-1.547085524E0;-5.124217272E-1
1.718729917E1;6.571610570E-1;-1.551346540E0;-5.337269902E-1
1.719222458E1;6.837926507E-1;-1.552411795E0;-5.550322533E-1
1.719714995E1;7.040326595E-1;-1.550281286E0;-5.795333385E-1
1.720207536E1;7.210769057E-1;-1.544955015E0;-6.072301865E-1
1.720700078E1;7.338600159E-1;-1.535367608E0;-6.445144415E-1
1.721192615E1;7.423821092E-1;-1.516192794E0;-6.903207898E-1
1.721685438E1;7.551653385E-1;-1.500213981E0;-7.403881550E-1
1.722177979E1;7.754053473E-1;-1.493822336E0;-7.925860286E-1
1.722670516E1;7.988411188E-1;-1.499148607E0;-8.533060551E-1
1.723163057E1;8.233421445E-1;-1.525780201E0;-9.193523526E-1
1.723655599E1;8.446474671E-1;-1.564129710E0;-9.949860573E-1
1.724148135E1;8.542348146E-1;-1.604609728E0;-1.068489194E0
1.724640490E1;8.584958911E-1;-1.648285508E0;-1.140927076E0
1.725133031E1;8.478432298E-1;-1.697287679E0;-1.209103942E0
1.725625568E1;8.276032209E-1;-1.759073019E0;-1.278346062E0
1.726118109E1;8.105590343E-1;-1.822988749E0;-1.349718809E0
1.726610651E1;7.988411188E-1;-1.887969851E0;-1.424287081E0
1.727103188E1;7.881884575E-1;-1.951885581E0;-1.489268184E0
1.727595667E1;7.668832541E-1;-2.007279158E0;-1.545727253E0
1.728088208E1;7.338600159E-1;-2.045628786E0;-1.593664050E0
1.728580745E1;6.944453120E-1;-2.059477091E0;-1.634144068E0
1.729073286E1;6.603568792E-1;-2.052020311E0;-1.665036798E0
1.729565823E1;6.454431415E-1;-2.023258209E0;-1.688472509E0
1.730058365E1;6.486389637E-1;-1.979582548E0;-1.699125171E0
1.730553479E1;6.720747352E-1;-1.923123479E0;-1.703386307E0
1.731046021E1;7.008368373E-1;-1.848555088E0;-1.706582069E0
1.731538557E1;7.359905839E-1;-1.763333917E0;-1.704451442E0
1.732031099E1;7.722095251E-1;-1.677047729E0;-1.698059916E0
1.732523641E1;8.052327037E-1;-1.591826677E0;-1.698059916E0
1.733016177E1;8.318642974E-1;-1.514062405E0;-1.698059916E0
1.733508276E1;8.467779756E-1;-1.439493895E0;-1.695929289E0
1.734000818E1;8.521043062E-1;-1.368121266E0;-1.694864154E0
1.734493354E1;8.638222218E-1;-1.310597062E0;-1.699125171E0
1.734985896E1;8.915190101E-1;-1.267986417E0;-1.701255679E0
1.735478438E1;9.394559264E-1;-1.242420077E0;-1.701255679E0
1.735970974E1;9.937843680E-1;-1.245615959E0;-1.702320933E0
1.736464109E1;1.047047496E0;-1.269051671E0;-1.698059916E0
1.736956651E1;1.084331632E0;-1.305270672E0;-1.692733526E0
1.737449188E1;1.104571700E0;-1.358533859E0;-1.682080984E0
1.737941729E1;1.106702209E0;-1.418188691E0;-1.669297695E0
1.738434271E1;1.088592768E0;-1.485300303E0;-1.645861983E0
1.738926807E1;1.060895920E0;-1.553477168E0;-1.609643102E0
1.739419344E1;1.023611665E0;-1.614197135E0;-1.560640931E0
1.739911885E1;9.852622747E-1;-1.670656085E0;-1.500986099E0
1.740404422E1;9.490432739E-1;-1.720723510E0;-1.438135624E0
1.740896964E1;9.256075025E-1;-1.760138273E0;-1.365697622E0
1.741389505E1;9.181506038E-1;-1.785704613E0;-1.288998723E0
1.741882042E1;9.277380109E-1;-1.793161392E0;-1.213364959E0
1.742371714E1;9.447821975E-1;-1.785704613E0;-1.136666059E0
1.742864250E1;9.714137912E-1;-1.762268782E0;-1.067423820E0
1.743356792E1;9.980453849E-1;-1.729245543E0;-1.005638599E0
1.743849333E1;1.024676919E0;-1.688765645E0;-9.545060396E-1
1.744341875E1;1.045982122E0;-1.640828729E0;-9.118955135E-1
1.744834411E1;1.058765411E0;-1.589696050E0;-8.820682168E-1
1.745327307E1;1.058765411E0;-1.538563490E0;-8.628934622E-1
1.745819844E1;1.048112631E0;-1.495952845E0;-8.479797840E-1
1.746312385E1;1.033199072E0;-1.466125488E0;-8.458492160E-1
1.746804927E1;1.019350529E0;-1.437363386E0;-8.511755466E-1
1.747297469E1;1.010828495E0;-1.421384335E0;-8.650239706E-1
1.747790005E1;1.010828495E0;-1.418188691E0;-8.884597421E-1
1.748282130E1;1.008697987E0;-1.427775979E0;-9.065692425E-1
1.748774672E1;9.969801307E-1;-1.449081302E0;-9.236134291E-1
1.749267208E1;9.820664525E-1;-1.477843404E0;-9.374618530E-1
1.749759755E1;9.554348588E-1;-1.512997031E0;-9.470492005E-1
1.750252292E1;9.309337735E-1;-1.551346540E0;-9.470492005E-1
1.750744828E1;9.085633159E-1;-1.580108762E0;-9.385271072E-1
1.751237370E1;8.861927390E-1;-1.598218083E0;-9.236134291E-1
1.751729906E1;8.521043062E-1;-1.599283457E0;-8.980471492E-1
1.752222448E1;8.009716868E-1;-1.577978134E0;-8.650239706E-1
1.752714990E1;7.295989990E-1;-1.544955015E0;-8.341313004E-1
1.753207531E1;6.497042179E-1;-1.492757082E0;-7.957818508E-1
1.753700068E1;5.762010217E-1;-1.422449708E0;-7.563670874E-1
1.754192599E1;5.229378343E-1;-1.342554927E0;-7.212134004E-1
1.754685141E1;4.995020628E-1;-1.250942230E0;-6.903207898E-1
1.755177677E1;5.048283935E-1;-1.154003263E0;-6.604933739E-1
1.755670219E1;5.218726397E-1;-1.057064295E0;-6.359923482E-1
1.756162760E1;5.357210636E-1;-9.547989964E-1;-6.189481020E-1
1.756655297E1;5.367863178E-1;-8.482726812E-1;-6.008386016E-1
1.757147859E1;5.229378343E-1;-7.492031455E-1;-5.827291608E-1
1.757640401E1;5.016325712E-1;-6.607862711E-1;-5.710112453E-1
1.758132938E1;4.792620838E-1;-5.830220580E-1;-5.678154230E-1
1.758625479E1;4.590220451E-1;-5.191062093E-1;-5.646196604E-1
1.759118021E1;4.462388754E-1;-4.722346365E-1;-5.656849146E-1
1.759610557E1;4.377167821E-1;-4.381462038E-1;-5.699459314E-1
1.760103667E1;4.313252270E-1;-4.242977798E-1;-5.774027705E-1
1.760596208E1;4.164115191E-1;-4.274935722E-1;-5.901859999E-1
1.761088745E1;3.865841329E-1;-4.413419664E-1;-5.912512541E-1
1.761581286E1;3.450388610E-1;-4.658430517E-1;-5.848596692E-1
1.762073828E1;2.992325425E-1;-4.956704378E-1;-5.774027705E-1
1.762566365E1;2.491651475E-1;-5.265631080E-1;-5.656849146E-1
1.763058948E1;2.033587992E-1;-5.521294475E-1;-5.401186347E-1
1.763551490E1;1.639440507E-1;-5.776957273E-1;-5.102912188E-1
1.764044026E1;1.223987713E-1;-5.968704820E-1;-4.836595953E-1
1.764536568E1;7.126612961E-2;-6.000662446E-1;-4.474406242E-1
1.765029109E1;1.267663576E-2;-5.862178206E-1;-4.080258608E-1
1.765521646E1;-5.550023168E-2;-5.606515408E-1;-3.686111271E-1
1.766014161E1;-1.258076280E-1;-5.265631080E-1;-3.355879784E-1
1.766506703E1;-1.939844936E-1;-4.754304290E-1;-3.110868931E-1
1.766999240E1;-2.579002678E-1;-4.061883092E-1;-2.919121683E-1
1.767491781E1;-3.143592477E-1;-3.220324814E-1;-2.684763670E-1
1.767984323E1;-3.537739813E-1;-2.272240371E-1;-2.439753115E-1
1.768476859E1;-3.836013973E-1;-1.281545311E-1;-2.130826712E-1
1.768969396E1;-4.017108679E-1;-2.162817866E-2;-1.832552850E-1
1.769461938E1;-4.070371687E-1;8.915922791E-2;-1.534279138E-1
1.769954474E1;-4.027761221E-1;2.010118812E-1;-1.161436811E-1
1.770447016E1;-3.836013973E-1;3.128645718E-1;-8.312051743E-2
1.770939557E1;-3.633613586E-1;4.204561710E-1;-5.116260797E-2
1.771432094E1;-3.580350280E-1;5.205909610E-1;-2.026996948E-2
1.771924552E1;-3.729487360E-1;6.175299287E-1;3.165829927E-3
1.772417094E1;-4.102329910E-1;7.016857862E-1;2.873215266E-2
1.772909630E1;-4.517782331E-1;7.762541771E-1;5.855953321E-2
1.773402172E1;-4.933235347E-1;8.284521103E-1;8.732163906E-2
1.773894714E1;-5.220856667E-1;8.668016195E-1;1.160837561E-1
1.774387250E1;-5.359340906E-1;8.934332132E-1;1.459111422E-1
1.774878677E1;-5.359340906E-1;9.083468914E-1;1.714774668E-1
1.775371214E1;-5.380645990E-1;9.136731625E-1;1.970437914E-1
1.775863755E1;-5.497824550E-1;9.030205607E-1;2.258058935E-1
1.776356297E1;-5.753487945E-1;8.806499839E-1;2.535027564E-1
1.776848833E1;-6.147635579E-1;8.561489582E-1;2.822648585E-1
1.777341375E1;-6.584393382E-1;8.263215423E-1;3.110269904E-1
1.777832682E1;-7.021151781E-1;8.018205166E-1;3.429849148E-1
1.778325219E1;-7.372688651E-1;7.826457620E-1;3.802691102E-1
1.778817760E1;-7.585741282E-1;7.613404989E-1;4.196838737E-1
1.779310302E1;-7.692267299E-1;7.442963123E-1;4.622943997E-1
1.779802844E1;-7.692267299E-1;7.347089052E-1;5.102312565E-1
1.780295380E1;-7.617698908E-1;7.229909897E-1;5.645596981E-1
1.780792375E1;-7.500520349E-1;7.251215577E-1;6.284754872E-1
1.781284917E1;-7.340730429E-1;7.304478288E-1;6.955870986E-1
1.781777458E1;-7.180941105E-1;7.432310581E-1;7.680249810E-1
1.782269995E1;-7.085067034E-1;7.592099905E-1;8.479197621E-1
1.782762536E1;-7.042456865E-1;7.709279060E-1;9.363366365E-1
1.783255073E1;-7.042456865E-1;7.815805078E-1;1.035406232E0
1.783745229E1;-7.159635425E-1;7.890374064E-1;1.141932607E0
1.784237766E1;-7.298120260E-1;7.922331095E-1;1.251654744E0
1.784730307E1;-7.468562126E-1;8.050163388E-1;1.365637898E0
1.785222849E1;-7.639004588E-1;8.241910934E-1;1.464707494E0
1.785715385E1;-7.788141370E-1;8.540184498E-1;1.556320190E0
1.786207927E1;-7.862709761E-1;8.881068230E-1;1.637280107E0
1.786700385E1;-7.809446454E-1;9.147384167E-1;1.706522346E0
1.787192922E1;-7.628352046E-1;9.403047562E-1;1.761916041E0
1.787685464E1;-7.425951362E-1;9.658710957E-1;1.807722211E0
1.788178005E1;-7.202246189E-1;9.946331978E-1;1.842875957E0
1.788670542E1;-6.946583390E-1;1.028721690E0;1.862050772E0
1.789163083E1;-6.818751693E-1;1.064940572E0;1.871638179E0
1.789655750E1;-6.808098555E-1;1.103290081E0;1.868442416E0
1.790148286E1;-6.925277710E-1;1.139509082E0;1.854593873E0
1.790640828E1;-7.212899327E-1;1.168271184E0;1.837549686E0
1.791133370E1;-7.575088739E-1;1.192772269E0;1.820505500E0
1.791625906E1;-7.958583236E-1;1.215142727E0;1.803461313E0
1.792118448E1;-8.310120106E-1;1.231121778E0;1.792808533E0
1.792611505E1;-8.480562568E-1;1.244970083E0;1.792808533E0
1.793104042E1;-8.469910026E-1;1.249231219E0;1.799200177E0
1.793596583E1;-8.246204853E-1;1.246035457E0;1.818374991E0
1.794089125E1;-7.852057219E-1;1.235382676E0;1.848202348E0
1.794581661E1;-7.319425941E-1;1.216207981E0;1.883356094E0
1.795074203E1;-6.765488386E-1;1.192772269E0;1.921705484E0
1.795566661E1;-6.403298974E-1;1.172532201E0;1.967511773E0
1.796059198E1;-6.158288121E-1;1.157618523E0;2.017579317E0
1.796551740E1;-5.934582353E-1;1.149096489E0;2.061255217E0
1.797044281E1;-5.828056931E-1;1.138443708E0;2.108126640E0
1.797536818E1;-5.646961927E-1;1.134182811E0;2.147541523E0
1.798029359E1;-5.476520061E-1;1.132052183E0;2.180564404E0
1.798521901E1;-5.359340906E-1;1.142704844E0;2.205065727E0
1.799014438E1;-5.252814293E-1;1.161879539E0;2.223175049E0
1.799506979E1;-5.156940222E-1;1.190641761E0;2.237023354E0
1.799999521E1;-5.082372427E-1;1.230056405E0;2.247676134E0
1.800492057E1;-4.975845814E-1;1.267340779E0;2.255132914E0
1.800984599E1;-4.816056192E-1;1.307820678E0;2.251937151E0
1.801477240E1;-4.794751108E-1;1.348300695E0;2.249806643E0
1.801969776E1;-4.816056192E-1;1.389845967E0;2.254067659E0
1.802462318E1;-4.816056192E-1;1.433521748E0;2.262589931E0
1.802954859E1;-4.752140343E-1;1.477197528E0;2.271111965E0
1.803447396E1;-4.613656104E-1;1.527264953E0;2.274307728E0
1.803939938E1;-4.443213940E-1;1.575201869E0;2.275372982E0
1.804432156E1;-4.262119234E-1;1.623138666E0;2.277503729E0
1.804924693E1;-4.166245461E-1;1.670010328E0;2.276438236E0
1.805417234E1;-4.198203385E-1;1.710490227E0;2.270046711E0
1.805909776E1;-4.230161309E-1;1.737121820E0;2.261524677E0
1.806402313E1;-4.240813851E-1;1.765883923E0;2.249806643E0
1.806894854E1;-4.144940376E-1;1.803168297E0;2.222109795E0
1.807387734E1;-3.995803297E-1;1.855366111E0;2.182695150E0
1.807880271E1;-3.825361133E-1;1.920347214E0;2.136888742E0
1.808372812E1;-3.527087569E-1;1.988524079E0;2.075103521E0
1.808865354E1;-3.164897859E-1;2.055635929E0;1.995208740E0
1.809357891E1;-2.781403065E-1;2.117421150E0;1.900400281E0
1.809850432E1;-2.408560812E-1;2.171749353E0;1.789612770E0
1.810342599E1;-2.120939642E-1;2.215425253E0;1.659650683E0
1.810835135E1;-2.046371251E-1;2.251644135E0;1.515840054E0
1.811327677E1;-2.174202800E-1;2.275079966E0;1.360311627E0
1.811820219E1;-2.525739670E-1;2.280406475E0;1.202652693E0
1.812312755E1;-3.058371246E-1;2.279341221E0;1.042863131E0
1.812805297E1;-3.708182275E-1;2.269753695E0;8.809428811E-1
1.813297786E1;-4.272771776E-1;2.253774881E0;7.232838869E-1
1.813790328E1;-4.730834961E-1;2.227143288E0;5.784081221E-1
1.814282865E1;-5.029109120E-1;2.185598135E0;4.463154674E-1
1.814775406E1;-5.242161155E-1;2.135530710E0;3.238101602E-1
1.815269724E1;-5.444561839E-1;2.079071760E0;2.172838002E-1
1.815762260E1;-5.678919554E-1;2.023677826E0;1.256711334E-1
1.816254802E1;-5.870667100E-1;1.974675655E0;5.003742501E-2
1.816747338E1;-5.998498797E-1;1.938456655E0;-8.552068844E-3
1.817239880E1;-6.126329899E-1;1.909694552E0;-5.329313502E-2
1.817732417E1;-6.179593801E-1;1.883062959E0;-8.525104821E-2
1.818224958E1;-6.083719730E-1;1.864953518E0;-1.033605263E-1
1.818715990E1;-5.828056931E-1;1.851105094E0;-1.150784194E-1
1.819208526E1;-5.487172604E-1;1.843648195E0;-1.193394735E-1
1.819701068E1;-5.135635734E-1;1.836191416E0;-1.204047427E-1
1.820193609E1;-4.794751108E-1;1.825538754E0;-1.172089502E-1
1.820686146E1;-4.539087713E-1;1.809559822E0;-1.150784194E-1
1.821178693E1;-4.389950931E-1;1.785058737E0;-1.097521037E-1
1.821674750E1;-4.443213940E-1;1.750970364E0;-1.086868420E-1
1.822167292E1;-4.603003561E-1;1.713686109E0;-1.065563112E-1
1.822659833E1;-4.794751108E-1;1.670010328E0;-1.097521037E-1
1.823152370E1;-4.954540431E-1;1.623138666E0;-1.150784194E-1
1.823644911E1;-5.018455982E-1;1.566679716E0;-1.246658042E-1
1.824137453E1;-4.986498356E-1;1.505959749E0;-1.395794749E-1
1.824626500E1;-4.794751108E-1;1.439913392E0;-1.630152762E-1
1.825119036E1;-4.560392797E-1;1.372801781E0;-1.896468550E-1
1.825611578E1;-4.294077158E-1;1.299298644E0;-2.216047794E-1
1.826104120E1;-4.059719145E-1;1.223664880E0;-2.524974048E-1
1.826596656E1;-3.974497914E-1;1.148031116E0;-2.769984603E-1
1.827089198E1;-4.038413763E-1;1.073462725E0;-2.919121683E-1
1.827585245E1;-4.166245461E-1;1.002090096E0;-2.983037233E-1
1.828077786E1;-4.326034784E-1;9.296521544E-1;-3.004342616E-1
1.828570328E1;-4.421908557E-1;8.582795262E-1;-2.929774225E-1
1.829062865E1;-4.411256313E-1;7.847763300E-1;-2.716721296E-1
1.829555406E1;-4.219508767E-1;7.187299728E-1;-2.429100275E-1
1.830047948E1;-3.921234906E-1;6.622710228E-1;-2.013647556E-1
1.830536771E1;-3.569698036E-1;6.164646745E-1;-1.512973756E-1
1.831029307E1;-3.132939935E-1;5.791804790E-1;-9.270789474E-2
1.831521849E1;-2.664223909E-1;5.408309698E-1;-2.453102358E-2
1.832014391E1;-2.227466106E-1;5.067425370E-1;4.577637091E-2
