"Time (s)";"Magnetic field x (µT)";"Magnetic field y (µT)";"Magnetic field z (µT)"
9.834375260E0;2.834075928E0;1.759125900E1;-4.110144043E1
9.844375260E0;4.713985443E0;1.866759109E1;-4.307073975E1
9.854375260E0;4.695564270E0;1.979218674E1;-4.246598053E1
9.864375260E0;4.720905304E0;1.867099762E1;-4.114967346E1
9.874375260E0;3.444591522E0;1.869787598E1;-4.242195892E1
9.884375260E0;5.352146149E0;1.865415192E1;-4.243459320E1
9.894375260E0;7.273502350E0;1.748355865E1;-4.433270264E1
9.904375260E0;4.726654053E0;1.810699844E1;-4.241258240E1
9.914375260E0;5.336032867E0;1.977988052E1;-4.118947601E1
9.924375260E0;4.697872162E0;1.979331970E1;-4.182562256E1
9.934375260E0;5.352146149E0;1.865415192E1;-4.243459320E1
9.944375260E0;5.349838257E0;1.865301514E1;-4.307495117E1
9.954375260E0;4.737018585E0;1.754526520E1;-4.239479065E1
9.964375260E0;3.463008881E0;1.757327652E1;-4.302672577E1
9.974375260E0;5.998359680E0;1.807785034E1;-4.242100525E1
9.984375260E0;6.638824463E0;1.806554413E1;-4.114450836E1
9.994375260E0;5.998359680E0;1.807785034E1;-4.242100525E1
1.000437526E1;7.285037994E0;1.748923492E1;-4.113092041E1
1.001437526E1;5.372871399E0;1.753068924E1;-4.239900208E1
1.002437526E1;6.623851776E0;1.862500381E1;-4.244301605E1
1.003437526E1;5.998359680E0;1.807785034E1;-4.242100525E1
1.004437526E1;6.006416321E0;1.751498032E1;-4.304357147E1
1.005437526E1;6.008724213E0;1.751611710E1;-4.240321350E1
1.006437526E1;5.331420898E0;1.977761078E1;-4.247019196E1
1.007437526E1;7.283866882E0;1.692182922E1;-4.431490326E1
1.008437526E1;4.757743835E0;1.642180634E1;-4.235919189E1
1.009437526E1;3.473373413E0;1.701154709E1;-4.300892639E1
1.010437526E1;5.377483368E0;1.753295898E1;-4.111828613E1
1.011437526E1;2.842136383E0;1.702839279E1;-4.172399902E1
1.012437526E1;6.013336182E0;1.751838684E1;-4.112249756E1
1.013437526E1;6.021392822E0;1.695552063E1;-4.174505615E1
1.014437526E1;5.367122650E0;1.809469223E1;-4.113608551E1
1.015437526E1;6.603122711E0;1.974846268E1;-4.247861481E1
1.016437526E1;7.245895386E0;1.973729324E1;-4.056175995E1
1.017437526E1;8.481895447E0;2.139106369E1;-4.190428925E1
1.018437526E1;9.626850128E0;1.954592896E1;-4.267315674E1
1.019437526E1;9.000225067E0;1.956504059E1;-4.010752106E1
1.020437526E1;1.026731110E1;1.953362274E1;-4.139665222E1
1.021437526E1;1.024658585E1;2.065708542E1;-4.143225098E1
1.022437526E1;1.151023483E1;2.119080353E1;-4.081811523E1
1.023437526E1;1.659935760E1;2.107534027E1;-4.021144867E1
1.024437526E1;1.315032196E1;2.115855026E1;-4.270375824E1
1.025437526E1;1.442202759E1;2.112940216E1;-4.271218109E1
1.026437526E1;1.438518524E1;2.337859154E1;-4.150265884E1
1.027437526E1;1.500723267E1;2.449088669E1;-3.962139893E1
1.028437526E1;1.566956329E1;2.278884888E1;-4.085293198E1
1.029437526E1;1.758403778E1;2.274853134E1;-3.894449615E1
1.030437526E1;1.692515182E1;2.388543320E1;-3.961623764E1
1.031437526E1;1.885804749E1;2.272051620E1;-3.831256104E1
1.032437526E1;1.752072144E1;2.668518639E1;-3.650765610E1
1.033437526E1;2.075179672E1;2.380366135E1;-3.643972397E1
1.034437526E1;2.264898682E1;2.432166672E1;-3.647015762E1
1.035437526E1;2.074374008E1;2.436652756E1;-3.581716919E1
1.036437526E1;2.135081482E1;2.603828049E1;-3.523441315E1
1.037437526E1;2.392761612E1;2.429592323E1;-3.455751038E1
1.038437526E1;2.455310822E1;2.484308052E1;-3.457952118E1
1.039437526E1;2.711492920E1;2.366018677E1;-3.520112610E1
1.040437526E1;2.455772018E1;2.484535027E1;-3.329880905E1
1.041437526E1;2.455772018E1;2.484535027E1;-3.329880905E1
1.042437526E1;2.710573959E1;2.478932381E1;-3.203494263E1
1.043437526E1;2.710573959E1;2.478932381E1;-3.203494263E1
1.044437526E1;2.711148834E1;2.422532082E1;-3.329785538E1
1.045437526E1;2.775426102E1;2.421415138E1;-3.138100052E1
1.046437526E1;2.902365685E1;2.418386841E1;-3.202977753E1
1.047437526E1;2.712071609E1;2.422986221E1;-3.073643112E1
1.048437526E1;3.154289627E1;2.581416893E1;-3.017895126E1
1.049437526E1;2.903057861E1;2.418727303E1;-3.010871124E1
1.050437526E1;3.026082993E1;2.640504646E1;-3.018832397E1
1.051437526E1;2.965375900E1;2.473329544E1;-3.077107239E1
1.052437526E1;3.029422569E1;2.472098923E1;-2.949457169E1
1.053437526E1;3.345737457E1;2.577385139E1;-2.827051544E1
1.054437526E1;3.213407516E1;2.578175926E1;-2.962696457E1
1.055437526E1;3.214443970E1;2.522002792E1;-2.960916901E1
1.056437526E1;3.150053024E1;2.579747009E1;-2.898239899E1
1.057437526E1;3.212488556E1;2.691089821E1;-2.646078110E1
1.058437526E1;3.151089287E1;2.523573875E1;-2.896459961E1
1.059437526E1;3.214791870E1;2.578857040E1;-2.578483200E1
1.060437526E1;3.276535034E1;2.689859581E1;-2.518428040E1
1.061437526E1;3.405777740E1;2.574598312E1;-2.515710449E1
1.062437526E1;3.401863098E1;2.799404144E1;-2.458794403E1
1.063437526E1;3.403705597E1;2.686944580E1;-2.519270325E1
1.064437526E1;3.466254425E1;2.741660118E1;-2.521471024E1
1.065437526E1;3.403130341E1;2.743344498E1;-2.392978668E1
1.066437526E1;3.403591919E1;2.743571472E1;-2.264907837E1
1.067437526E1;3.403936005E1;2.687058067E1;-2.455234909E1
1.068437526E1;3.530762482E1;2.740656471E1;-2.265750122E1
1.069437526E1;3.466715622E1;2.741887093E1;-2.393399811E1
1.070437526E1;3.279991913E1;2.578194427E1;-2.130654907E1
1.071437526E1;3.532028961E1;2.684597015E1;-2.199934387E1
1.072437526E1;3.595845032E1;2.683253288E1;-2.136320114E1
1.073437526E1;3.404627991E1;2.687398529E1;-2.263127899E1
1.074437526E1;3.596075821E1;2.683366776E1;-2.072284317E1
1.075437526E1;3.534101868E1;2.572250748E1;-2.196374893E1
1.076437526E1;3.534332657E1;2.572364426E1;-2.132339478E1
1.077437526E1;3.598954010E1;2.514733887E1;-2.130980682E1
1.078437526E1;3.663230896E1;2.513616943E1;-1.939295197E1
1.079437526E1;3.599415588E1;2.514960861E1;-2.002909470E1
1.080437526E1;3.530187225E1;2.797056770E1;-2.139458466E1
1.081437526E1;3.468099976E1;2.742568207E1;-2.009186554E1
1.082437526E1;3.595614624E1;2.683139610E1;-2.200355530E1
1.083437526E1;3.599184799E1;2.514847374E1;-2.066944885E1
1.084437526E1;3.468905258E1;2.686281776E1;-2.071442032E1
1.085437526E1;3.722784424E1;2.680224800E1;-2.201197815E1
1.086437526E1;3.595039368E1;2.739539719E1;-2.074064255E1
1.087437526E1;3.594808960E1;2.739426231E1;-2.138100052E1
1.088437526E1;3.466371155E1;2.798400688E1;-2.203072739E1
1.089437526E1;3.532028961E1;2.684597015E1;-2.199934387E1
1.090437526E1;3.403130341E1;2.743344498E1;-2.392978668E1
1.091437526E1;3.466715622E1;2.741887093E1;-2.393399811E1
1.092437526E1;3.151898766E1;2.580655098E1;-2.385954666E1
1.093437526E1;3.403591919E1;2.743571472E1;-2.264907837E1
1.094437526E1;3.469824600E1;2.573367882E1;-2.388060379E1
1.095437526E1;3.467752075E1;2.685714149E1;-2.391619873E1
1.096437526E1;3.278607941E1;2.577513313E1;-2.514868546E1
1.097437526E1;3.405547333E1;2.574484634E1;-2.579746628E1
1.098437526E1;3.422099304E1;2.553720474E1;-2.523018646E1
1.099437526E1;3.163152313E1;2.784015465E1;-2.656524658E1
1.100437526E1;3.167066765E1;2.559209633E1;-2.713441086E1
1.101437526E1;3.039090729E1;2.618410873E1;-2.650342941E1
1.102437526E1;3.225814438E1;2.782104111E1;-2.913088226E1
1.103437526E1;3.039204216E1;2.561783981E1;-2.904705811E1
1.104437526E1;3.041276741E1;2.449437714E1;-2.901146317E1
1.105437526E1;3.041276741E1;2.449437714E1;-2.901146317E1
1.106437526E1;2.784171486E1;2.567273331E1;-3.095127869E1
1.107437526E1;2.728000832E1;2.663816071E1;-3.124420929E1
1.108437526E1;2.984183311E1;2.545526314E1;-3.186581421E1
1.109437526E1;3.046270943E1;2.600014877E1;-3.316853714E1
1.110437526E1;2.792391586E1;2.606071663E1;-3.187097931E1
1.111437526E1;2.600713158E1;2.609989929E1;-3.441976929E1
1.112437526E1;2.536666489E1;2.611220360E1;-3.569626999E1
1.113437526E1;2.537010956E1;2.554706764E1;-3.759954071E1
1.114437526E1;2.345105362E1;2.671879578E1;-3.506107712E1
1.115437526E1;2.220813751E1;2.506161499E1;-3.563961792E1
1.116437526E1;2.346716690E1;2.559306335E1;-3.630619431E1
1.117437526E1;2.280828094E1;2.672996712E1;-3.697793579E1
1.118437526E1;2.154463196E1;2.619624519E1;-3.759207153E1
1.119437526E1;2.218048859E1;2.618167114E1;-3.759628296E1
1.120437526E1;2.222193909E1;2.393474960E1;-3.752508926E1
1.121437526E1;2.026370239E1;2.622085571E1;-4.014507294E1
1.122437526E1;2.026139450E1;2.621972084E1;-4.078542709E1
1.123437526E1;1.837918091E1;2.514225197E1;-3.945648575E1
1.124437526E1;2.091797256E1;2.508168221E1;-4.075404358E1
1.125437526E1;1.712820435E1;2.404794312E1;-3.941246414E1
1.126437526E1;1.648773575E1;2.406024551E1;-4.068896866E1
1.127437526E1;1.710055542E1;2.516799355E1;-4.136912918E1
1.128437526E1;1.523445511E1;2.296479797E1;-4.128530502E1
1.129437526E1;1.454792404E1;2.522175217E1;-4.391370773E1
1.130437526E1;1.422033691E1;2.675073051E1;-4.181321335E1
1.131437526E1;1.361326981E1;2.507897568E1;-4.239596176E1
1.132437526E1;1.299122620E1;2.396668243E1;-4.427722168E1
1.133437526E1;1.312807465E1;2.499766159E1;-4.472227478E1
1.134437526E1;1.314074707E1;2.443706512E1;-4.406411743E1
1.135437526E1;1.061000824E1;2.393476868E1;-4.338911819E1
1.136437526E1;8.703590393E0;2.341222000E1;-4.592011261E1
1.137437526E1;9.346359253E0;2.340105057E1;-4.400325394E1
1.138437526E1;6.800647736E0;2.345821762E1;-4.462677002E1
1.139437526E1;7.461837769E0;2.232245255E1;-4.331467056E1
1.140437526E1;8.685165405E0;2.453681946E1;-4.531535339E1
1.141437526E1;7.415771484E0;2.456710434E1;-4.466657257E1
1.142437526E1;4.254928589E0;2.351537704E1;-4.525027466E1
1.143437526E1;5.528999329E0;2.524200058E1;-4.543792725E1
1.144437526E1;6.169464111E0;2.522970200E1;-4.416142273E1
1.145437526E1;5.497909546E0;2.692718887E1;-4.549131775E1
1.146437526E1;2.983287811E0;2.529916763E1;-4.606143188E1
1.147437526E1;2.964866638E0;2.642375946E1;-4.545667267E1
1.148437526E1;1.090702057E0;2.478343201E1;-4.475028992E1
1.149437526E1;1.078037262E0;2.534402466E1;-4.540844727E1
1.150437526E1;-1.752471924E-1;2.424857712E1;-4.600478363E1
1.151437526E1;-2.095474243E0;2.485289764E1;-4.665029907E1
1.152437526E1;-1.706352234E-1;2.425084686E1;-4.472406769E1
1.153437526E1;-8.214645386E-1;2.482488632E1;-4.601836395E1
1.154437526E1;-2.729019165E0;2.486861038E1;-4.600572968E1
1.155437526E1;-1.449256897E0;2.427659225E1;-4.663671875E1
1.156437526E1;-1.446949005E0;2.427772903E1;-4.599636078E1
1.157437526E1;-2.085113525E0;2.429116440E1;-4.663250732E1
1.158437526E1;-2.757801056E0;2.655493164E1;-4.541876984E1
1.159437526E1;-3.349891663E0;2.432371902E1;-4.470301056E1
1.160437526E1;-1.474601746E0;2.539778519E1;-4.795301819E1
1.161437526E1;-2.136928558E0;2.709981537E1;-4.672149658E1
1.162437526E1;-2.124256134E0;2.653922272E1;-4.606333923E1
1.163437526E1;-8.548622131E-1;2.650893784E1;-4.671212006E1
1.164437526E1;-2.105838776E0;2.541462708E1;-4.666809845E1
1.165437526E1;-3.367176056E0;2.488204575E1;-4.664187622E1
1.166437526E1;-2.119644165E0;2.654149246E1;-4.478262329E1
1.167437526E1;-1.449256897E0;2.427659225E1;-4.663671875E1
1.168437526E1;-8.214645386E-1;2.482488632E1;-4.601836395E1
1.169437526E1;-8.214645386E-1;2.482488632E1;-4.601836395E1
1.170437526E1;-8.134078979E-1;2.426201630E1;-4.664093018E1
1.171437526E1;-8.134078979E-1;2.426201630E1;-4.664093018E1
1.172437526E1;-8.237724304E-1;2.482374954E1;-4.665872192E1
1.173437526E1;-2.761241913E0;2.712006760E1;-4.351549530E1
1.174437526E1;-4.964904785E-1;2.574481964E1;-4.640776825E1
1.175437526E1;-5.252723694E-1;2.743114471E1;-4.582080841E1
1.176437526E1;1.324462891E-1;2.572684097E1;-4.833304596E1
1.177437526E1;-1.790054321E0;2.746369934E1;-4.389131927E1
1.178437526E1;-1.773941040E0;2.633796692E1;-4.513643646E1
1.179437526E1;-1.757831573E0;2.521223450E1;-4.638155365E1
1.180437526E1;-1.776248932E0;2.633683395E1;-4.577678680E1
1.181437526E1;1.439819336E-1;2.573251343E1;-4.513127136E1
1.182437526E1;-1.163429260E0;2.744458389E1;-4.645695496E1
1.183437526E1;-4.941825867E-1;2.574595642E1;-4.576741028E1
1.184437526E1;1.105842590E-1;2.741656876E1;-4.582501984E1
1.185437526E1;1.497268677E-1;2.516851044E1;-4.639418793E1
1.186437526E1;-1.109306335E0;2.463706970E1;-4.572760773E1
1.187437526E1;1.359214783E-1;2.629537964E1;-4.450871277E1
1.188437526E1;-4.964904785E-1;2.574481964E1;-4.640776825E1
1.189437526E1;-5.436897278E-1;2.855574036E1;-4.521604919E1
1.190437526E1;-5.425567627E-1;2.798946762E1;-4.775967407E1
1.191437526E1;1.997409821E0;2.849630737E1;-4.587324524E1
1.192437526E1;2.007774353E0;2.793457413E1;-4.585544586E1
1.193437526E1;-5.229644775E-1;2.743227768E1;-4.518045044E1
1.194437526E1;-5.045433044E-1;2.630768585E1;-4.578520966E1
1.195437526E1;1.243858337E-1;2.628970337E1;-4.771048737E1
1.196437526E1;2.677021027E0;2.623594666E1;-4.516591644E1
1.197437526E1;1.406448364E0;2.569882584E1;-4.770111084E1
1.198437526E1;1.336174011E-1;2.629424286E1;-4.514907074E1
1.199437526E1;1.421428680E0;2.513936234E1;-4.640261078E1
1.200437526E1;1.313095093E-1;2.629310989E1;-4.578942108E1
1.201437526E1;-1.142704010E0;2.632112503E1;-4.642135620E1
1.202437526E1;-4.941825867E-1;2.574595642E1;-4.576741028E1
1.203437526E1;1.421428680E0;2.513936234E1;-4.640261078E1
1.204437526E1;1.313095093E-1;2.629310989E1;-4.578942108E1
1.205437526E1;1.406448364E0;2.569882584E1;-4.770111084E1
1.206437526E1;1.405319214E0;2.626509476E1;-4.515749359E1
1.207437526E1;1.290016174E-1;2.629197311E1;-4.642977905E1
1.208437526E1;1.404144287E0;2.569769287E1;-4.834146881E1
1.209437526E1;1.393661499E-1;2.573024368E1;-4.641197968E1
1.210437526E1;-4.918746948E-1;2.574708939E1;-4.512705994E1
1.211437526E1;1.413372040E0;2.570223236E1;-4.578004456E1
1.212437526E1;2.020446777E0;2.737397766E1;-4.519729614E1
1.213437526E1;1.290016174E-1;2.629197311E1;-4.642977905E1
1.214437526E1;1.423736572E0;2.514049911E1;-4.576225281E1
1.215437526E1;1.451110840E-1;2.516624069E1;-4.767489624E1
1.216437526E1;1.413372040E0;2.570223236E1;-4.578004456E1
1.217437526E1;1.400703430E0;2.626282501E1;-4.643820190E1
1.218437526E1;-1.132339478E0;2.575939560E1;-4.640355682E1
1.219437526E1;-4.964904785E-1;2.574481964E1;-4.640776825E1
1.220437526E1;2.059589386E0;2.512592316E1;-4.576646423E1
1.221437526E1;1.423736572E0;2.514049911E1;-4.576225281E1
1.222437526E1;1.413372040E0;2.570223236E1;-4.578004456E1
1.223437526E1;1.347503662E-1;2.572797394E1;-4.769268799E1
1.224437526E1;1.411064148E0;2.570109558E1;-4.642040253E1
1.225437526E1;1.554756165E-1;2.460451126E1;-4.765709686E1
1.226437526E1;-4.654006958E-1;2.405962753E1;-4.635437775E1
1.227437526E1;1.623992920E-1;2.460791779E1;-4.573603058E1
1.228437526E1;-1.128894806E0;2.519425964E1;-4.830682373E1
1.229437526E1;1.421428680E0;2.513936234E1;-4.640261078E1
1.230437526E1;-4.838180542E-1;2.518422318E1;-4.574961853E1
1.231437526E1;1.434101105E0;2.457876968E1;-4.574445343E1
1.232437526E1;1.434101105E0;2.457876968E1;-4.574445343E1
1.233437526E1;2.687385559E0;2.567421722E1;-4.514811707E1
1.234437526E1;2.687385559E0;2.567421722E1;-4.514811707E1
1.235437526E1;2.031940460E0;2.624597931E1;-4.772312164E1
1.236437526E1;2.031940460E0;2.624597931E1;-4.772312164E1
1.237437526E1;2.051536560E0;2.568878937E1;-4.514390564E1
1.238437526E1;2.677021027E0;2.623594666E1;-4.516591644E1
1.239437526E1;2.647064209E0;2.735486603E1;-4.776293182E1
1.240437526E1;2.274009705E0;2.862779236E1;-4.559641266E1
1.241437526E1;1.630100250E0;2.920523453E1;-4.496965027E1
1.242437526E1;4.832389832E0;2.801003265E1;-4.431475067E1
1.243437526E1;5.460186005E0;2.855832672E1;-4.369640350E1
1.244437526E1;-7.669124603E0;1.215069580E1;-2.096089172E1
1.245437526E1;-7.680622101E0;1.327869797E1;-1.843505859E1
1.246437526E1;-5.783432007E0;1.379670334E1;-1.846549225E1
1.247437526E1;-5.162555695E0;1.434159470E1;-1.976821136E1
1.248437526E1;-3.248077393E0;1.430127716E1;-1.785977936E1
1.249437526E1;-2.612228394E0;1.428670120E1;-1.786399078E1
1.250437526E1;-2.004024506E0;1.539217949E1;-1.982486725E1
1.251437526E1;-1.381977081E0;1.650447273E1;-1.794360733E1
1.252437526E1;5.405540466E-1;1.590128899E1;-1.665773010E1
1.253437526E1;-1.375057220E0;1.650787735E1;-1.602253723E1
1.254437526E1;-7.368965149E-1;1.649443817E1;-1.538639069E1
1.255437526E1;1.811122894E0;1.643841171E1;-1.412252808E1
1.256437526E1;5.163841248E-1;1.758988762E1;-1.479005432E1
1.257437526E1;3.047126770E0;1.809218407E1;-1.546505356E1
1.258437526E1;3.700260162E0;1.751928520E1;-1.353039932E1
1.259437526E1;5.618175507E0;1.691383171E1;-1.352523422E1
1.260437526E1;4.969654083E0;1.748900032E1;-1.417918015E1
1.261437526E1;6.235610962E0;1.802385330E1;-1.292469025E1
1.262437526E1;6.871463776E0;1.800927925E1;-1.292890167E1
1.263437526E1;9.393009186E0;1.964071274E1;-1.043771362E1
1.264437526E1;8.774436951E0;1.909696388E1;-8.494636536E0
1.265437526E1;9.405681610E0;1.908011818E1;-9.779560089E0
1.266437526E1;1.004614258E1;1.906781387E1;-8.503059387E0
1.267437526E1;1.005075836E1;1.907008553E1;-7.222347260E0
1.268437526E1;1.132246399E1;1.904093742E1;-7.230770111E0
1.269437526E1;1.198365402E1;1.790516853E1;-5.918670654E0
1.270437526E1;2.570274925E1;3.654287720E1;-3.001030159E1
1.271437526E1;2.572347641E1;3.541941452E1;-2.997470665E1
1.272437526E1;2.570736313E1;3.654514694E1;-2.872958946E1
1.273437526E1;2.697214508E1;3.651259613E1;-3.065907860E1
1.274437526E1;2.634552193E1;3.653170776E1;-2.809344673E1
1.275437526E1;2.761722565E1;3.650256348E1;-2.810186958E1
1.276437526E1;2.761491966E1;3.650142670E1;-2.874222374E1
1.277437526E1;2.635244370E1;3.653511429E1;-2.617237663E1
1.278437526E1;1.338078117E1;2.449366951E1;2.318138123E0
1.279437526E1;1.593455124E1;2.387364006E1;2.319087982E0
1.280437526E1;1.528602982E1;2.444881058E1;1.665145874E0
1.281437526E1;1.591843987E1;2.499937057E1;3.564201355E0
1.282437526E1;1.468013191E1;2.334446526E1;4.266376495E0
1.283437526E1;1.595183563E1;2.331531525E1;4.257953644E0
1.284437526E1;1.659230232E1;2.330301094E1;5.534454346E0
1.285437526E1;1.594608688E1;2.387931633E1;5.520870209E0
1.286437526E1;1.658655357E1;2.386701202E1;6.797367096E0
1.287437526E1;1.659691620E1;2.330528069E1;6.815162659E0
1.288437526E1;1.724543762E1;2.273011017E1;7.469108582E0
1.289437526E1;1.657849503E1;2.442987823E1;7.419925690E0
1.290437526E1;1.721665573E1;2.441644096E1;8.056068420E0
1.291437526E1;1.849872208E1;2.382555962E1;8.065444946E0
1.292437526E1;1.913687897E1;2.381212044E1;8.701591492E0
1.293437526E1;1.658310890E1;2.443214989E1;8.700641632E0
1.294437526E1;1.849066353E1;2.438842583E1;8.688007355E0
1.295437526E1;1.850564194E1;2.382896423E1;9.986511230E0
1.296437526E1;1.850564194E1;2.382896423E1;9.986511230E0
1.297437526E1;1.848835754E1;2.438729095E1;8.047649384E0
1.298437526E1;1.848835754E1;2.438729095E1;8.047649384E0
1.299437526E1;1.980612946E1;2.211348724E1;9.391128540E0
1.300437526E1;1.980612946E1;2.211348724E1;9.391128540E0
1.301437526E1;2.042930984E1;2.265950775E1;8.728763580E0
1.302437526E1;2.044428825E1;2.210004807E1;1.002727127E1
1.303437526E1;2.042356110E1;2.322350883E1;9.991676331E0
1.304437526E1;1.979001617E1;2.323921776E1;1.063624573E1
1.305437526E1;1.849758530E1;2.439183044E1;1.060907364E1
1.306437526E1;1.853358078E1;2.517965698E1;1.069777298E1
1.307437526E1;1.790809059E1;2.463250351E1;1.071977997E1
1.308437526E1;1.980297470E1;2.514937401E1;1.004899216E1
1.309437526E1;1.916943169E1;2.516508293E1;1.069356155E1
1.310437526E1;1.979147720E1;2.627737808E1;1.257482147E1
1.311437526E1;3.590200806E1;3.374639893E1;-1.614319038E1
1.312437526E1;3.521895599E1;3.657189941E1;-1.494725227E1
1.313437526E1;3.395761871E1;3.603931808E1;-1.492103386E1
1.314437526E1;3.522470856E1;3.600789642E1;-1.621016884E1
1.315437526E1;3.457618713E1;3.658306885E1;-1.686411476E1
1.316437526E1;3.458885574E1;3.602247238E1;-1.620595741E1
1.317437526E1;3.457849121E1;3.658420563E1;-1.622375679E1
1.318437526E1;3.458885574E1;3.602247238E1;-1.620595741E1
1.319437526E1;3.463031006E1;3.377555084E1;-1.613476753E1
1.320437526E1;3.397029114E1;3.547872162E1;-1.426288033E1
1.321437526E1;3.396105957E1;3.547418213E1;-1.682430458E1
1.322437526E1;3.523045349E1;3.544389725E1;-1.747308540E1
1.323437526E1;3.521317291E1;3.600222015E1;-1.941194725E1
1.324437526E1;3.265364838E1;3.718625641E1;-1.814998436E1
1.325437526E1;1.534760666E1;2.762884712E1;8.333812714E0
1.326437526E1;1.535796928E1;2.706711578E1;8.351612091E0
1.327437526E1;1.726321602E1;2.702225494E1;7.698623657E0
1.328437526E1;1.663080788E1;2.647169304E1;5.799564362E0
1.329437526E1;1.725285339E1;2.758398628E1;7.680824280E0
1.330437526E1;1.535566139E1;2.706597900E1;7.711257935E0
1.331437526E1;1.535566139E1;2.706597900E1;7.711257935E0
1.332437526E1;1.471289062E1;2.707714844E1;5.794403076E0
1.333437526E1;1.472094536E1;2.651428223E1;5.171840668E0
1.334437526E1;1.344693565E1;2.654229546E1;4.539909363E0
1.335437526E1;1.407242393E1;2.708945274E1;4.517902374E0
1.336437526E1;1.281108284E1;2.655687141E1;4.544120789E0
1.337437526E1;1.153245926E1;2.658261299E1;2.631477356E0
1.338437526E1;1.279610634E1;2.711633110E1;3.245609283E0
1.339437526E1;1.150136948E1;2.826780510E1;2.578083038E0
1.340437526E1;1.277190018E1;2.767125130E1;-6.143226624E-1
1.341437526E1;1.087357521E1;2.771951675E1;1.959735870E0
1.342437526E1;1.156007004E1;2.432887840E1;-1.139469147E0
1.343437526E1;1.024808502E1;2.717235947E1;1.981742859E0
1.344437526E1;9.621423721E0;2.605779457E1;-1.180229187E0
1.345437526E1;9.631786346E0;2.549606514E1;-1.162433624E0
1.346437526E1;8.993627548E0;2.550950432E1;-1.798576355E0
1.347437526E1;7.073402405E0;2.611382294E1;-2.444095612E0
1.348437526E1;8.376197815E0;2.439948273E1;-2.399127960E0
1.349437526E1;5.785552979E0;2.613502693E1;-6.918167114E0
1.350437526E1;5.836231232E0;2.389264297E1;-4.285549164E0
1.351437526E1;5.206130981E0;2.334321785E1;-5.544254303E0
1.352437526E1;4.567970276E0;2.335665703E1;-6.180397034E0
1.353437526E1;2.658107758E0;2.339924622E1;-6.808120728E0
1.354437526E1;2.655799866E0;2.339810944E1;-7.448474884E0
1.355437526E1;2.015335083E0;2.341041565E1;-8.724975586E0
1.356437526E1;-1.184650421E0;2.460674858E1;-8.739517212E0
1.357437526E1;1.742188263E1;3.244867706E1;-3.581870270E1
1.358437526E1;1.678141403E1;3.246098328E1;-3.709520721E1
1.359437526E1;1.487385941E1;3.250470734E1;-3.708257294E1
1.360437526E1;1.487385941E1;3.250470734E1;-3.708257294E1
1.361437526E1;1.300314713E1;3.029923630E1;-3.827945709E1
1.362437526E1;1.300314713E1;3.029923630E1;-3.827945709E1
1.363437526E1;1.296974945E1;3.198329544E1;-3.897320557E1
1.364437526E1;1.297205734E1;3.198443031E1;-3.833284760E1
1.365437526E1;1.233389664E1;3.199786949E1;-3.896899414E1
1.366437526E1;1.239607620E1;2.862748337E1;-3.886220551E1
1.367437526E1;1.046087265E1;2.979126358E1;-4.080623627E1
1.368437526E1;7.912853241E0;2.984729385E1;-4.207010651E1
1.369437526E1;6.638839722E0;2.987530518E1;-4.270203400E1
1.370437526E1;8.546394348E0;2.983158112E1;-4.271466827E1
1.371437526E1;7.902488708E0;3.040902710E1;-4.208790588E1
1.372437526E1;6.023715973E0;2.876641846E1;-4.266223145E1
1.373437526E1;6.657260895E0;2.875070572E1;-4.330680084E1
1.374437526E1;4.791160583E0;2.654751205E1;-4.322297668E1
1.375437526E1;4.752010345E0;2.879556656E1;-4.265380859E1
1.376437526E1;5.433929443E0;2.653634262E1;-4.130611420E1
1.377437526E1;4.113853455E0;2.880900192E1;-4.328995514E1
1.378437526E1;4.788852692E0;2.654637909E1;-4.386332703E1
1.379437526E1;4.755455017E0;2.823043060E1;-4.455708313E1
1.380437526E1;3.465332031E0;2.938417816E1;-4.394389343E1
1.381437526E1;-1.134366989E1;1.214451599E1;-2.243541718E1
1.382437526E1;2.237388611E0;2.716753769E1;-4.322393036E1
1.383437526E1;1.570449829E0;2.886730194E1;-4.327310944E1
1.384437526E1;3.355827332E-1;2.664726257E1;-4.447420502E1
1.385437526E1;1.602668762E0;2.661584473E1;-4.576333618E1
1.386437526E1;3.252182007E-1;2.720899200E1;-4.449200439E1
1.387437526E1;-1.600753784E0;2.837731171E1;-4.387461090E1
1.388437526E1;-2.207828522E0;2.670556259E1;-4.445735931E1
1.389437526E1;-1.199656296E1;7.805717468E0;-2.430854797E1
1.390437526E1;-1.071105576E1;6.649696350E0;-2.620244598E1
1.391437526E1;-1.262205124E1;7.258560181E0;-2.428653717E1
1.392437526E1;-1.326021194E1;7.271999359E0;-2.492268372E1
1.393437526E1;-1.388569641E1;6.724838257E0;-2.490068054E1
1.394437526E1;-1.516545868E1;7.316860199E0;-2.426969147E1
1.395437526E1;-4.756980896E0;2.732785797E1;-4.317760468E1
1.396437526E1;-6.012573242E0;2.623127747E1;-4.441429901E1
1.397437526E1;-6.646118164E0;2.624698639E1;-4.376972961E1
1.398437526E1;-7.914382935E0;2.571100235E1;-4.566457367E1
1.399437526E1;-5.992980957E0;2.567409134E1;-4.183507538E1
1.400437526E1;-7.928184509E0;2.683787155E1;-4.377909851E1
1.401437526E1;-4.102710724E0;2.618869019E1;-4.378657532E1
1.402437526E1;-6.646118164E0;2.624698639E1;-4.376972961E1
